File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sarbjit (2016).mkv,Sarbjit (2016),1.01,.mkv,5120640,Sarbjit,2016,"['Biography', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sardaarji 2 (2016).mkv,Sardaarji 2 (2016),0.68,.mkv,5701172,Sardaarji 2,2016,"['Adventure', 'Comedy']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sardar.Udham.2021.mkv,Sardar_Udham_2021,1.76,.mkv,10280296,Sardar Udham,2021,"['Biography', 'Crime', 'Drama', 'History']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sarfarosh.mkv,Sarfarosh,1.2,.mkv,0200087,Sarfarosh,1999,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sarileru Neekevvaru (2020).mkv,Sarileru Neekevvaru (2020),0.99,.mkv,10773090,Sarileru Neekevvaru,2020,"['Action', 'Comedy', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sarkar 2005.mkv,Sarkar 2005,0.76,.mkv,0432047,Sarkar,2005,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sarkar 3.2017.mkv,Sarkar 3_2017,1.1,.mkv,5742874,Sarkar 3,2017,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Satellite.Shankar.2019.mkv,Satellite_Shankar_2019,1.08,.mkv,9179426,Satellite Shankar,2019,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sathya.2017.mkv,Sathya_2017,1.31,.mkv,0320421,Sathyaa,1988,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Satya (1998).mkv,Satya (1998),1.5,.mkv,0195231,Satya,1998,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Satya.1998.avi,Satya_1998,0.68,.avi,0195231,Satya,1998,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Satyameva Jayate (2018).mkv,Satyameva Jayate (2018),1.39,.mkv,8202612,Satyameva Jayate,2018,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Saudagar.mkv,Saudagar,0.96,.mkv,0102844,Saudagar,1991,"['Action', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Savita Damodar Paranjape (2018).mkv,Savita Damodar Paranjape (2018),0.83,.mkv,22006624,Savita Damodar Paranjape,2018,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sawaal 1982.mkv,Sawaal 1982,1.2,.mkv,0301810,Sawaal,1982,"['Drama', 'Family', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sector 7 (2011).mkv,Sector 7 (2011),0.94,.mkv,1934381,Sector 7,2011,"['Action', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Seema.mp4,Seema,1.38,.mp4,8011328,Seema Raja,2018,"['Action', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sehar 2005.mkv,Sehar 2005,0.73,.mkv,0477857,Sehar,2005,"['Action', 'Crime', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Seraphim.Falls.2006.mp4,Seraphim_Falls_2006,0.68,.mp4,0479537,Seraphim Falls,2006,"['Action', 'Drama', 'Thriller', 'War', 'Western']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sesh Anka (2015).mkv,Sesh Anka (2015),0.68,.mkv,4805880,Sesh Anka,2015,['Mystery'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shaadi.Mein.Zaroor.Aana.2017.mkv,Shaadi_Mein_Zaroor_Aana_2017,1.4,.mkv,7469726,Shaadi Mein Zaroor Aana,2017,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shab.2017.mkv,Shab_2017,1.2,.mkv,7716370,YouTube Rewind: The Shape of 2017,2017,"['Short', 'Music']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shagird.avi,Shagird,0.68,.avi,1828289,Shagird,2011,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shagird.avi,Shagird,0.68,.avi,1828289,Shagird,2011,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shagird.mkv,Shagird,0.41,.mkv,1828289,Shagird,2011,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shagird.mkv,Shagird,0.41,.mkv,1828289,Shagird,2011,"['Action', 'Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shahid (2013).mkv,Shahid (2013),0.68,.mkv,2193364,I Am Shahid Afridi,2013,"['Drama', 'Sport']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shakti.1982.mkv,Shakti_1982,1.02,.mkv,11255560,Hero Bhakti Hi Shakti Hai,2005,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shakuntala Devi 2020.mkv,Shakuntala Devi 2020,1.71,.mkv,10964468,Shakuntala Devi,2020,"['Biography', 'Drama']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shanghai.mkv,Shanghai,0.69,.mkv,3881914,Blossoms Shanghai,2023,['Drama'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shaque_1976.mp4,Shaque_1976,1.53,.mp4,2753070,Mysteries Shaque,2004,['Thriller'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sharaabi (1999).mkv,Sharaabi (1999),1.05,.mkv,0088099,Sharaabi,1984,"['Comedy', 'Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sharafat.mp4,Sharafat,0.83,.mp4,0351714,Sharafat,1970,"['Drama', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Sharmilee.mp4,Sharmilee,0.53,.mp4,0067742,Sharmeelee,1971,"['Mystery', 'Musical', 'Romance']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shaurya.avi,Shaurya,0.68,.avi,1101665,Shaurya,2008,"['Crime', 'Drama', 'Thriller']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shershaah 2021.mkv,Shershaah 2021,1.14,.mkv,10295212,Shershaah,2021,"['Action', 'Biography', 'Drama', 'War']",Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shiddat (2021).mkv,Shiddat (2021),1.53,.mkv,11314148,Shiddat,2021,['Romance'],Bollywood
D:\Simply_Movies\Bolly\Simply_Up_2_Date\\Q-Z\Shiva Ka Insaaf 1985.mkv,Shiva Ka Insaaf 1985,1.08,.mkv,0376887,Shiva Ka Insaaf,1985,"['Action', 'Adventure', 'Fantasy']",Bollywood
