File Path,movieName_Disk,Size (GB),File Type,movieCode_IMDB,Title_IMDB,Year_IMDB,Genres_IMDB,Classified
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Beyond a reasonable doubt.mkv,Beyond A Reasonable Doubt,0.4,.mkv,1183251,Beyond a Reasonable Doubt,2009,"['Crime', 'Drama', 'Mystery', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bicycle Thieves 1948.avi,Bicycle Thieves 1948,0.68,.avi,0040522,Bicycle Thieves,1948,['Drama'],Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Big Daddy (1999).avi,Big Daddy (1999),0.56,.avi,0142342,Big Daddy,1999,"['Comedy', 'Drama']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Big Fat Liar.divx,Big Fat Liar,0.69,.divx,0265298,Big Fat Liar,2002,"['Adventure', 'Comedy', 'Family']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Big Fish (2003).avi,Big Fish (2003),0.68,.avi,0319061,Big Fish,2003,"['Adventure', 'Drama', 'Fantasy', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Big Hero 6 2014.mkv,Big Hero 6 2014,0.49,.mkv,2245084,Big Hero 6,2014,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Big Stan.divx,Big Stan,0.68,.divx,0490086,Big Stan,2007,"['Action', 'Comedy']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Billy.Madison.1995.mkv,Billy Madison 1995,0.63,.mkv,0112508,Billy Madison,1995,['Comedy'],Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Birdman.2014.mkv,Birdman 2014,1.09,.mkv,2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,"['Comedy', 'Drama']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Birth.of.the.Dragon.2017.mkv,Birth Of The Dragon 2017,2.98,.mkv,11198330,House of the Dragon,2022,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bite.2015.mp4,Bite 2015,0.65,.mp4,4264426,Bite,2015,['Horror'],Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Black Forest 2012.avi,Black Forest 2012,1.09,.avi,1776088,Black Forest,2012,"['Fantasy', 'Horror', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Black.Mass.2015.mkv,Black Mass 2015,1.05,.mkv,1355683,Black Mass,2015,"['Biography', 'Crime', 'Drama']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Black.Widow.2021.mkv,Black Widow 2021,1.58,.mkv,3480822,Black Widow,2021,"['Action', 'Adventure', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Black_Adam_2022.mkv,Black Adam 2022,1.21,.mkv,6443346,Black Adam,2022,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Black_Hawk_Down_2001.mkv,Black Hawk Down 2001,1.3,.mkv,0265086,Black Hawk Down,2001,"['Action', 'Drama', 'History', 'War']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blade Runner 2049 (2017).mkv,Blade Runner 2049 (2017),1.29,.mkv,1856101,Blade Runner 2049,2017,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Bleed.2016.mkv,Bleed 2016,0.68,.mkv,1620935,Bleed for This,2016,"['Biography', 'Drama', 'Sport']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blended 2014.mp4,Blended 2014,0.84,.mp4,1086772,Blended,2014,"['Comedy', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blitz (2011).mkv,Blitz (2011),0.34,.mkv,1297919,Blitz,2011,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blood The Last Vampire (2009) .avi,Blood The Last Vampire (2009),0.68,.avi,0806027,Blood: The Last Vampire,2009,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blood.Diamond[2006].avi,Blood Diamond[2006],0.88,.avi,0450259,Blood Diamond,2006,"['Adventure', 'Drama', 'Thriller']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blood.Honey.2018..mkv,Blood Honey 2018,0.64,.mkv,8778010,Blood Money,2018,['Reality-TV'],Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blue Is the Warmest Color (2013).mkv,Blue Is The Warmest Color (2013),1.31,.mkv,2278871,Blue Is the Warmest Colour,2013,"['Drama', 'Romance']",Eng01
F:\SimplyALI\\Cinema_Global_Sorted\B_Alpha\Blue Valentine [2010].mkv,Blue Valentine [2010],0.68,.mkv,1120985,Blue Valentine,2010,"['Drama', 'Romance']",Eng01
